"","uid","namedLocation","domainID","siteID","plotID","plotType","nlcdClass","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","elevation","elevationUncertainty","collectDate","eventID","sampleID","sampleCode","samplingMethod","totalSampledArea","targetTaxaPresent","adultCount","nymphCount","larvaCount","sampleCondition","samplingProtocolVersion","measuredBy","remarks","dataQF"
"4520","579645d6-7f4c-4baa-909b-584e3abaf8b4","TALL_003.tickPlot.tck","D08","TALL","TALL_003","distributed","mixedForest",32.894415,-87.416532,"WGS84",20.2,121.9,0.2,"2016-03-23T13:50Z","TALL.2016.12","",NA,"drag",160,"N",0,0,0,"No known compromise","NEON.DOC.014045vG","lnagel@field-ops.org",NA,NA
"4521","28fbafa6-cc59-4191-941f-f3470d2b9a2d","TALL_008.tickPlot.tck","D08","TALL","TALL_008","distributed","deciduousForest",32.922874,-87.434097,"WGS84",20.2,127.5,0.2,"2016-03-23T14:40Z","TALL.2016.12","",NA,"drag",160,"N",0,0,0,"No known compromise","NEON.DOC.014045vG","lnagel@field-ops.org",NA,NA
"4522","2f3a0f4f-29b6-46a8-a069-7eb564986e09","TALL_006.tickPlot.tck","D08","TALL","TALL_006","distributed","evergreenForest",32.899144,-87.444571,"WGS84",20.3,108.6,0.3,"2016-03-23T16:00Z","TALL.2016.12","TALL_006.20160323",NA,"drag and flag",160,"Y",0,2,0,"No known compromise","NEON.DOC.014045vG","lnagel@field-ops.org",NA,NA
"4523","307da05c-2bb2-4f5f-b5d0-589e0df1df4a","TALL_016.tickPlot.tck","D08","TALL","TALL_016","distributed","evergreenForest",32.971553,-87.415845,"WGS84",20.1,138.9,0.1,"2016-03-23T19:13Z","TALL.2016.12","",NA,"drag and flag",160,"N",0,0,0,"No known compromise","NEON.DOC.014045vG","jwhite@neoninc.org",NA,NA
"4524","02d2e79b-6d49-4059-bc53-85d716177042","TALL_001.tickPlot.tck","D08","TALL","TALL_001","distributed","deciduousForest",32.97637,-87.432184,"WGS84",20.2,114.6,0.1,"2016-03-23T20:15Z","TALL.2016.12","TALL_001.20160323",NA,"drag",160,"Y",1,0,0,"No known compromise","NEON.DOC.014045vG","jwhite@neoninc.org",NA,NA
"4525","aa1a0440-dc58-4f85-873f-a43699002805","TALL_002.tickPlot.tck","D08","TALL","TALL_002","distributed","mixedForest",32.920823,-87.428955,"WGS84",20.3,104,0.4,"2016-03-29T15:35Z","TALL.2016.13","TALL_002.20160329",NA,"drag",160,"Y",1,11,0,"No known compromise","NEON.DOC.014045vG","BGibson@field-ops.org",NA,NA
"4526","25da3a10-abca-4c87-8c73-a8076397b9f0","TALL_003.tickPlot.tck","D08","TALL","TALL_003","distributed","mixedForest",32.894415,-87.416532,"WGS84",20.2,121.9,0.2,"2016-04-20T14:15Z","TALL.2016.16","TALL_003.20160420",NA,"drag and flag",160,"Y",0,1,0,"No known compromise","NEON.DOC.014045vG","HBeeler@field-ops.org",NA,NA
"4527","8f9f606a-123a-4014-9138-613e468aafb7","TALL_008.tickPlot.tck","D08","TALL","TALL_008","distributed","deciduousForest",32.922874,-87.434097,"WGS84",20.2,127.5,0.2,"2016-04-20T15:23Z","TALL.2016.16","TALL_008.20160420",NA,"drag",160,"Y",0,32,0,"No known compromise","NEON.DOC.014045vG","BGibson@field-ops.org",NA,NA
"4528","1262ee8e-7ffe-45c3-bb98-2514606afa1a","TALL_002.tickPlot.tck","D08","TALL","TALL_002","distributed","mixedForest",32.920823,-87.428955,"WGS84",20.3,104,0.4,"2016-04-20T16:39Z","TALL.2016.16","TALL_002.20160420",NA,"drag",160,"Y",0,7,0,"No known compromise","NEON.DOC.014045vG","HBeeler@field-ops.org",NA,NA
"4529","8542745d-9b60-4761-9f8a-18cd266e9017","TALL_006.tickPlot.tck","D08","TALL","TALL_006","distributed","evergreenForest",32.899144,-87.444571,"WGS84",20.3,108.6,0.3,"2016-04-20T18:00Z","TALL.2016.16","TALL_006.20160420",NA,"drag and flag",155,"Y",0,11,0,"No known compromise","NEON.DOC.014045vG","jwhite@neoninc.org",NA,NA
"4530","d2334893-74a5-41ee-8353-bf43fd3af211","TALL_016.tickPlot.tck","D08","TALL","TALL_016","distributed","evergreenForest",32.971553,-87.415845,"WGS84",20.1,138.9,0.1,"2016-04-20T19:15Z","TALL.2016.16","",NA,"drag",160,"N",0,0,0,"No known compromise","NEON.DOC.014045vG","jwhite@neoninc.org",NA,NA
"4531","e402ce15-b8d6-43c2-a0a4-b800a6c44a85","TALL_001.tickPlot.tck","D08","TALL","TALL_001","distributed","deciduousForest",32.97637,-87.432184,"WGS84",20.2,114.6,0.1,"2016-04-20T20:11Z","TALL.2016.16","",NA,"drag and flag",160,"N",0,0,0,"No known compromise","NEON.DOC.014045vG","jwhite@neoninc.org",NA,NA
"4532","4324d254-eeff-48a9-95eb-b7a459669a13","TALL_006.tickPlot.tck","D08","TALL","TALL_006","distributed","evergreenForest",32.899144,-87.444571,"WGS84",20.3,108.6,0.3,"2016-05-04T14:23Z","TALL.2016.18","TALL_006.20160504",NA,"drag and flag",160,"Y",0,1,0,"No known compromise","NEON.DOC.014045vG","jwhite@neoninc.org",NA,NA
"4533","eb96223f-1528-4e49-9a1a-97c300de5229","TALL_008.tickPlot.tck","D08","TALL","TALL_008","distributed","deciduousForest",32.922874,-87.434097,"WGS84",20.2,127.5,0.2,"2016-05-04T14:30Z","TALL.2016.18","TALL_008.20160504",NA,"drag",165,"Y",2,26,0,"No known compromise","NEON.DOC.014045vG","DShipman@field-ops.org",NA,NA
"4534","467e2cf5-f144-4ff0-8359-ca8db2f5b531","TALL_016.tickPlot.tck","D08","TALL","TALL_016","distributed","evergreenForest",32.971553,-87.415845,"WGS84",20.1,138.9,0.1,"2016-05-04T15:44Z","TALL.2016.18","TALL_016.20160504",NA,"drag and flag",160,"Y",0,1,0,"No known compromise","NEON.DOC.014045vG","jwhite@neoninc.org",NA,NA
"4535","2519fb62-4abf-49e1-9877-470dee2ba8d5","TALL_002.tickPlot.tck","D08","TALL","TALL_002","distributed","mixedForest",32.920823,-87.428955,"WGS84",20.3,104,0.4,"2016-05-04T16:10Z","TALL.2016.18","TALL_002.20160504",NA,"drag and flag",160,"Y",0,6,0,"No known compromise","NEON.DOC.014045vG","DShipman@field-ops.org",NA,NA
"4536","42ddac1b-dc1a-4475-8502-bc52605e0368","TALL_001.tickPlot.tck","D08","TALL","TALL_001","distributed","deciduousForest",32.97637,-87.432184,"WGS84",20.2,114.6,0.1,"2016-05-04T17:56Z","TALL.2016.18","TALL_001.20160504",NA,"drag and flag",160,"Y",0,4,0,"No known compromise","NEON.DOC.014045vG","jwhite@neoninc.org",NA,NA
"4537","a45a8024-705a-4fd2-b87c-71cf4a5a5497","TALL_003.tickPlot.tck","D08","TALL","TALL_003","distributed","mixedForest",32.894415,-87.416532,"WGS84",20.2,121.9,0.2,"2016-05-04T18:05Z","TALL.2016.18","TALL_003.20160504",NA,"drag and flag",170,"Y",0,2,0,"No known compromise","NEON.DOC.014045vG","DShipman@field-ops.org",NA,NA
"4538","fc4024bf-5609-4a8e-bd9a-15b41e3448fb","TALL_001.tickPlot.tck","D08","TALL","TALL_001","distributed","deciduousForest",32.97637,-87.432184,"WGS84",20.2,114.6,0.1,"2016-05-26T13:15Z","TALL.2016.21","TALL_001.20160526",NA,"drag",155,"Y",1,4,0,"No known compromise","NEON.DOC.014045vG","lnagel@field-ops.org",NA,NA
"4539","dd2df04b-4c65-4fcd-bb35-1aadd387d3f4","TALL_016.tickPlot.tck","D08","TALL","TALL_016","distributed","evergreenForest",32.971553,-87.415845,"WGS84",20.1,138.9,0.1,"2016-05-26T14:35Z","TALL.2016.21","",NA,"drag",160,"N",0,0,0,"No known compromise","NEON.DOC.014045vG","BGibson@field-ops.org",NA,NA
"4540","a517f4b1-e0e5-4aed-89de-d5bd6eefbc1a","TALL_002.tickPlot.tck","D08","TALL","TALL_002","distributed","mixedForest",32.920823,-87.428955,"WGS84",20.3,104,0.4,"2016-05-26T15:27Z","TALL.2016.21","TALL_002.20160526",NA,"drag",160,"Y",2,6,0,"No known compromise","NEON.DOC.014045vG","SPreer@field-ops.org",NA,NA
"4541","fc87412b-3c05-49ad-aaba-cd62053a46ff","TALL_006.tickPlot.tck","D08","TALL","TALL_006","distributed","evergreenForest",32.899144,-87.444571,"WGS84",20.3,108.6,0.3,"2016-05-26T16:00Z","TALL.2016.21","TALL_006.20160526",NA,"drag and flag",160,"Y",1,2,1,"No known compromise","NEON.DOC.014045vG","lnagel@field-ops.org",NA,NA
"4542","9a69e00e-49aa-4466-a4e1-bf8ebf9466c5","TALL_008.tickPlot.tck","D08","TALL","TALL_008","distributed","deciduousForest",32.922874,-87.434097,"WGS84",20.2,127.5,0.2,"2016-05-26T16:08Z","TALL.2016.21","TALL_008.20160526",NA,"drag",160,"Y",3,14,0,"No known compromise","NEON.DOC.014045vG","SPreer@field-ops.org",NA,NA
"4543","2164af45-2a54-42e7-a79b-94b86de9e159","TALL_003.tickPlot.tck","D08","TALL","TALL_003","distributed","mixedForest",32.894415,-87.416532,"WGS84",20.2,121.9,0.2,"2016-05-26T17:05Z","TALL.2016.21","TALL_003.20160526",NA,"drag",160,"Y",0,5,0,"No known compromise","NEON.DOC.014045vG","BGibson@field-ops.org",NA,NA
"4544","54e22ba5-3f37-4045-a92b-03e18a8edc7b","TALL_002.tickPlot.tck","D08","TALL","TALL_002","distributed","mixedForest",32.920823,-87.428955,"WGS84",20.3,104,0.4,"2016-06-17T13:05Z","TALL.2016.24","TALL_002.20160617",NA,"drag",160,"Y",2,3,0,"No known compromise","NEON.DOC.014045vG","khammer@neoninc.org",NA,NA
"4545","e1c6bd9d-97df-492c-9d9c-36a1024ebd1c","TALL_008.tickPlot.tck","D08","TALL","TALL_008","distributed","deciduousForest",32.922874,-87.434097,"WGS84",20.2,127.5,0.2,"2016-06-17T13:57Z","TALL.2016.24","TALL_008.20160617",NA,"drag and flag",160,"Y",1,13,0,"No known compromise","NEON.DOC.014045vG","khammer@neoninc.org",NA,NA
"4546","f8700f2a-fa2c-48cc-b201-4a59d3d0828d","TALL_001.tickPlot.tck","D08","TALL","TALL_001","distributed","deciduousForest",32.97637,-87.432184,"WGS84",20.2,114.6,0.1,"2016-06-17T13:58Z","TALL.2016.24","TALL_001.20160617",NA,"drag",160,"Y",0,2,0,"No known compromise","NEON.DOC.014045vG","BGibson@field-ops.org",NA,NA
"4547","df8bd406-317c-455e-be06-7198c61e96a8","TALL_006.tickPlot.tck","D08","TALL","TALL_006","distributed","evergreenForest",32.899144,-87.444571,"WGS84",20.3,108.6,0.3,"2016-06-17T15:15Z","TALL.2016.24","TALL_006.20160617",NA,"drag and flag",160,"Y",0,2,0,"No known compromise","NEON.DOC.014045vG","khammer@neoninc.org",NA,NA
"4548","1fded508-e7a3-475e-b48e-0b574488e956","TALL_016.tickPlot.tck","D08","TALL","TALL_016","distributed","evergreenForest",32.971553,-87.415845,"WGS84",20.1,138.9,0.1,"2016-06-17T15:15Z","TALL.2016.24","TALL_016.20160617",NA,"drag",160,"Y",0,1,0,"No known compromise","NEON.DOC.014045vG","BGibson@field-ops.org",NA,NA
"4549","d4fc49f7-50db-4962-9b65-550b4504fe3d","TALL_003.tickPlot.tck","D08","TALL","TALL_003","distributed","mixedForest",32.894415,-87.416532,"WGS84",20.2,121.9,0.2,"2016-06-17T16:20Z","TALL.2016.24","TALL_003.20160617",NA,"drag",160,"Y",0,3,0,"No known compromise","NEON.DOC.014045vG","BGibson@field-ops.org",NA,NA
"4550","4f4f53e0-5f65-4e67-9835-96d9807bf788","TALL_006.tickPlot.tck","D08","TALL","TALL_006","distributed","evergreenForest",32.899144,-87.444571,"WGS84",20.3,108.6,0.3,"2016-07-12T12:12Z","TALL.2016.28","TALL_006.20160712",NA,"drag and flag",163,"Y",0,1,0,"No known compromise","NEON.DOC.014045vG","THovell@field-ops.org",NA,NA
"4551","a61dc46b-0070-4ace-a1be-2b92c06f5afa","TALL_003.tickPlot.tck","D08","TALL","TALL_003","distributed","mixedForest",32.894415,-87.416532,"WGS84",20.2,121.9,0.2,"2016-07-12T13:16Z","TALL.2016.28","TALL_003.20160712",NA,"drag and flag",160,"Y",0,2,0,"No known compromise","NEON.DOC.014045vG","KHildebrand@field-ops.org",NA,NA
"4552","5590c8a5-d523-4bb9-9395-79e2dbe7e2c5","TALL_002.tickPlot.tck","D08","TALL","TALL_002","distributed","mixedForest",32.920823,-87.428955,"WGS84",20.3,104,0.4,"2016-07-12T13:55Z","TALL.2016.28","TALL_002.20160712",NA,"drag and flag",164,"Y",2,7,0,"No known compromise","NEON.DOC.014045vG","THovell@field-ops.org",NA,NA
"4553","f931b445-58a4-4cb5-ad9f-576ab814c9bc","TALL_001.tickPlot.tck","D08","TALL","TALL_001","distributed","deciduousForest",32.97637,-87.432184,"WGS84",20.2,114.6,0.1,"2016-07-12T14:48Z","TALL.2016.28","TALL_001.20160712",NA,"drag",165,"Y",0,4,1,"No known compromise","NEON.DOC.014045vG","MBrown01@field-ops.org",NA,NA
"4554","93bfd012-1e33-4912-b174-adb772965c92","TALL_008.tickPlot.tck","D08","TALL","TALL_008","distributed","deciduousForest",32.922874,-87.434097,"WGS84",20.2,127.5,0.2,"2016-07-12T15:30Z","TALL.2016.28","TALL_008.20160712",NA,"drag and flag",165,"Y",2,18,0,"No known compromise","NEON.DOC.014045vG","THovell@field-ops.org",NA,NA
"4555","3fbfc689-9a3f-4b5c-9b56-e1c3c1113e0d","TALL_016.tickPlot.tck","D08","TALL","TALL_016","distributed","evergreenForest",32.971553,-87.415845,"WGS84",20.1,138.9,0.1,"2016-07-12T16:03Z","TALL.2016.28","",NA,"drag and flag",160,"N",0,0,0,"No known compromise","NEON.DOC.014045vG","MBrown01@field-ops.org",NA,NA
"4556","5e242a66-f117-463c-988c-f224892cf7b9","TALL_006.tickPlot.tck","D08","TALL","TALL_006","distributed","evergreenForest",32.899144,-87.444571,"WGS84",20.3,108.6,0.3,"2016-07-26T12:15Z","TALL.2016.30","",NA,"drag and flag",170,"N",0,0,0,"No known compromise","NEON.DOC.014045vG","GPierce@field-ops.org",NA,NA
"4557","3ef672ff-2521-4723-aac6-3a021ce5cdff","TALL_002.tickPlot.tck","D08","TALL","TALL_002","distributed","mixedForest",32.920823,-87.428955,"WGS84",20.3,104,0.4,"2016-07-26T12:16Z","TALL.2016.30","TALL_002.20160726",NA,"drag",175,"Y",2,7,27,"No known compromise","NEON.DOC.014045vG","SPreer@field-ops.org",NA,NA
"4558","a5a23ab0-07a0-4f17-8a66-0cc96c8f91fe","TALL_008.tickPlot.tck","D08","TALL","TALL_008","distributed","deciduousForest",32.922874,-87.434097,"WGS84",20.2,127.5,0.2,"2016-07-26T14:13Z","TALL.2016.30","TALL_008.20160726",NA,"drag",165,"Y",0,13,2,"No known compromise","NEON.DOC.014045vG","SPreer@field-ops.org",NA,NA
"4559","113356f9-9a91-4951-a184-596eabf3da2e","TALL_001.tickPlot.tck","D08","TALL","TALL_001","distributed","deciduousForest",32.97637,-87.432184,"WGS84",20.2,114.6,0.1,"2016-07-26T14:46Z","TALL.2016.30","TALL_001.20160726",NA,"drag",165,"Y",0,4,0,"No known compromise","NEON.DOC.014045vG","PKulakowski@field-ops.org",NA,NA
"4560","e121ac50-d45a-46b6-a698-ded3e9954a6f","TALL_016.tickPlot.tck","D08","TALL","TALL_016","distributed","evergreenForest",32.971553,-87.415845,"WGS84",20.1,138.9,0.1,"2016-07-26T15:21Z","TALL.2016.30","",NA,"drag",160,"N",0,0,0,"No known compromise","NEON.DOC.014045vG","GPierce@field-ops.org",NA,NA
"4561","fa17caff-0daa-4bd6-8bea-74947d07ab7b","TALL_003.tickPlot.tck","D08","TALL","TALL_003","distributed","mixedForest",32.894415,-87.416532,"WGS84",20.2,121.9,0.2,"2016-07-26T15:59Z","TALL.2016.30","",NA,"drag",165,"N",0,0,0,"No known compromise","NEON.DOC.014045vG","SPreer@field-ops.org",NA,NA
"4562","91d22167-bdc2-484c-9200-6d1ad542038a","TALL_001.tickPlot.tck","D08","TALL","TALL_001","distributed","deciduousForest",32.97637,-87.432184,"WGS84",20.2,114.6,0.1,"2016-08-22T12:29Z","TALL.2016.34","",NA,"drag",160,"N",0,0,0,"No known compromise","NEON.DOC.014045vG","SPreer@field-ops.org","",NA
"4563","b9c09244-87b2-460b-984a-5a51f0c18824","TALL_003.tickPlot.tck","D08","TALL","TALL_003","distributed","mixedForest",32.894415,-87.416532,"WGS84",20.2,121.9,0.2,"2016-08-22T14:09Z","TALL.2016.34","",NA,"drag",160,"N",0,0,0,"No known compromise","NEON.DOC.014045vG","BGibson@field-ops.org","",NA
"4564","1b160e3e-4758-4d81-9b71-2a541996c14d","TALL_016.tickPlot.tck","D08","TALL","TALL_016","distributed","evergreenForest",32.971553,-87.415845,"WGS84",20.1,138.9,0.1,"2016-08-22T14:30Z","TALL.2016.34","",NA,"drag and flag",160,"N",0,0,0,"No known compromise","NEON.DOC.014045vG","SPreer@field-ops.org","",NA
"4565","df0c1a39-4ecf-4852-bf3b-7c58ebf284ff","TALL_008.tickPlot.tck","D08","TALL","TALL_008","distributed","deciduousForest",32.922874,-87.434097,"WGS84",20.2,127.5,0.2,"2016-08-22T15:25Z","TALL.2016.34","TALL_008.20160822",NA,"drag",160,"Y",0,14,0,"No known compromise","NEON.DOC.014045vG","BGibson@field-ops.org","",NA
"4566","19902e74-f868-4dcf-bde5-21c10344efdd","TALL_006.tickPlot.tck","D08","TALL","TALL_006","distributed","evergreenForest",32.899144,-87.444571,"WGS84",20.3,108.6,0.3,"2016-08-22T16:15Z","TALL.2016.34","TALL_006.20160822",NA,"drag and flag",165,"Y",1,7,0,"No known compromise","NEON.DOC.014045vG","PKulakowski@field-ops.org","",NA
"4567","d2a3e14d-4ca3-45cd-973d-10637cea605f","TALL_002.tickPlot.tck","D08","TALL","TALL_002","distributed","mixedForest",32.920823,-87.428955,"WGS84",20.3,104,0.4,"2016-08-22T16:48Z","TALL.2016.34","TALL_002.20160822",NA,"drag",140,"Y",0,5,12,"No known compromise","NEON.DOC.014045vG","BGibson@field-ops.org","Started raining before we could finish",NA
"4568","4365c397-fb0e-47f9-b0a8-33c574fc4cbc","TALL_008.tickPlot.tck","D08","TALL","TALL_008","distributed","deciduousForest",32.922874,-87.434097,"WGS84",20.2,127.5,0.2,"2016-09-14T13:25Z","TALL.2016.37","TALL_008.20160914",NA,"drag",160,"Y",0,3,0,"No known compromise","NEON.DOC.014045vG","rvalentine@field-ops.org","",NA
"4569","06640410-398d-4b78-bcf8-a81581f959da","TALL_001.tickPlot.tck","D08","TALL","TALL_001","distributed","deciduousForest",32.97637,-87.432184,"WGS84",20.2,114.6,0.1,"2016-09-14T14:30Z","TALL.2016.37","TALL_001.20160914",NA,"drag and flag",160,"Y",0,7,1639,"No known compromise","NEON.DOC.014045vG","pkulakowski@field-ops.org","Vial 1 has 532 of the 1639 larval ticks, in a 10 ml vial in RNA solution. The other 1107 larval ticks were discarded. The 7 nymph ticks are in a cryo vial with RNA stabilization buffer",NA
"4570","a8a4e7b3-f9cd-412e-97ea-e639ec2b5471","TALL_002.tickPlot.tck","D08","TALL","TALL_002","distributed","mixedForest",32.920823,-87.428955,"WGS84",20.3,104,0.4,"2016-09-14T15:00Z","TALL.2016.37","TALL_002.20160914",NA,"drag",160,"Y",0,48,509,"No known compromise","NEON.DOC.014045vG","rvalentine@field-ops.org","Vial 1: 12 nymphs, 1 larval in RNA stabilization solution. Vial 2: 36 nymphs, 508 larvals. Ticks in vial 2 were stored in 95% ethanol then transferred to RNA stabilization solution. Due to the large number, some ticks (at least 1, but up to 3-5 nymphs) escaped during collection by falling off the tick cloth.",NA
"4571","a4978d82-f18d-4806-b746-17a6f95c1c4f","TALL_016.tickPlot.tck","D08","TALL","TALL_016","distributed","evergreenForest",32.971553,-87.415845,"WGS84",20.1,138.9,0.1,"2016-09-14T16:20Z","TALL.2016.37","",NA,"drag",160,"N",0,0,0,"No known compromise","NEON.DOC.014045vG","pkulakowski@field-ops.org","",NA
"4572","a69df548-a1fd-443b-975b-59d05896db8d","TALL_003.tickPlot.tck","D08","TALL","TALL_003","distributed","mixedForest",32.894415,-87.416532,"WGS84",20.2,121.9,0.2,"2016-09-14T17:30Z","TALL.2016.37","",NA,"drag",160,"N",0,0,0,"No known compromise","NEON.DOC.014045vG","pkulakowski@field-ops.org","",NA
"4573","326b2fc0-85a6-4794-9265-513f63b8bae1","TALL_006.tickPlot.tck","D08","TALL","TALL_006","distributed","evergreenForest",32.899144,-87.444571,"WGS84",20.3,108.6,0.3,"2016-09-14T18:28Z","TALL.2016.37","TALL_006.20160914",NA,"drag and flag",160,"Y",0,3,7,"No known compromise","NEON.DOC.014045vG","khildebrand@field-ops.org","Due to time constraints, this plot was measured and recorded by 2 teams of 2. Each team measured 80 meters.",NA
"4574","503e1baf-6e62-45ed-9a2f-199588431919","TALL_008.tickPlot.tck","D08","TALL","TALL_008","distributed","deciduousForest",32.922874,-87.434097,"WGS84",20.2,127.5,0.2,"2016-09-28T13:33Z","TALL.2016.39","TALL_008.20160928",NA,"drag",160,"Y",0,8,0,"No known compromise","NEON.DOC.014045vG","ekilburn@field-ops.org","",NA
"4575","5d8bb7f3-f3b7-40f5-bd59-4d2dcfbb0fd9","TALL_002.tickPlot.tck","D08","TALL","TALL_002","distributed","mixedForest",32.920823,-87.428955,"WGS84",20.3,104,0.4,"2016-09-28T14:53Z","TALL.2016.39","TALL_002.20160928",NA,"drag",160,"Y",0,5,1469,"No known compromise","NEON.DOC.014045vG","ekilburn@field-ops.org","Vial 1 consists of nymph ticks only. Vial 2 has 500 of 1469 larval ticks which were stored in EtOH and then transferred to RNA",NA
"4576","21babc0d-368d-4760-a974-27fa35a02bd5","TALL_003.tickPlot.tck","D08","TALL","TALL_003","distributed","mixedForest",32.894415,-87.416532,"WGS84",20.2,121.9,0.2,"2016-09-28T15:10Z","TALL.2016.39","",NA,"drag and flag",160,"N",0,0,0,"No known compromise","NEON.DOC.014045vG","gpierce@field-ops.org","",NA
"4577","b7562fc0-ab59-4786-9aae-8fd00e83502b","TALL_006.tickPlot.tck","D08","TALL","TALL_006","distributed","evergreenForest",32.899144,-87.444571,"WGS84",20.3,108.6,0.3,"2016-09-28T16:50Z","TALL.2016.39","TALL_006.20160928",NA,"drag and flag",175,"Y",0,1,0,"No known compromise","NEON.DOC.014045vG","gpierce@field-ops.org","",NA
"4578","95de167c-d593-4969-a4c0-53ae93b2c04a","TALL_001.tickPlot.tck","D08","TALL","TALL_001","distributed","deciduousForest",32.97637,-87.432184,"WGS84",20.2,114.6,0.1,"2016-09-28T18:05Z","TALL.2016.39","TALL_001.20160928",NA,"drag",140,"Y",0,0,1,"No known compromise","NEON.DOC.014045vG","ekilburn@field-ops.org","",NA
"4579","97944d98-d1a9-46bf-83c9-981c781d0252","TALL_016.tickPlot.tck","D08","TALL","TALL_016","distributed","evergreenForest",32.971553,-87.415845,"WGS84",20.1,138.9,0.1,"2016-09-28T18:12Z","TALL.2016.39","TALL_016.20160928",NA,"drag and flag",160,"Y",0,0,69,"No known compromise","NEON.DOC.014045vG","gpierce@field-ops.org","",NA
"4580","218df869-7f34-4adf-9ea0-e2dfd1047e95","TALL_001.tickPlot.tck","D08","TALL","TALL_001","distributed","deciduousForest",32.97637,-87.432184,"WGS84",20.2,114.6,0.1,"2016-10-17T14:12Z","TALL.2016.42","TALL_001.20161017",NA,"drag and flag",160,"Y",0,1,2,"No known compromise","NEON.DOC.014045vG","bgibson@field-ops.org","",NA
"4581","98f46044-ea40-4a3b-bdb2-aca779d16ead","TALL_008.tickPlot.tck","D08","TALL","TALL_008","distributed","deciduousForest",32.922874,-87.434097,"WGS84",20.2,127.5,0.2,"2016-10-17T14:14Z","TALL.2016.42","TALL_008.20161017",NA,"drag",160,"Y",0,1,0,"No known compromise","NEON.DOC.014045vG","rvalentine@field-ops.org","",NA
"4582","e25acb0d-0ffd-48f1-84e7-83e38adae402","TALL_002.tickPlot.tck","D08","TALL","TALL_002","distributed","mixedForest",32.920823,-87.428955,"WGS84",20.3,104,0.4,"2016-10-17T15:34Z","TALL.2016.42","TALL_002.20161017",NA,"drag",160,"Y",0,0,1756,"No known compromise","NEON.DOC.014045vG","rvalentine@field-ops.org","8 larvals in vial 1 collected in RNA. 525 larvals in vial 2 collected in EtOH and moved to RNA",NA
"4583","cee2adb6-0cc4-4c73-ab8f-da586c7158ed","TALL_016.tickPlot.tck","D08","TALL","TALL_016","distributed","evergreenForest",32.971553,-87.415845,"WGS84",20.1,138.9,0.1,"2016-10-17T15:50Z","TALL.2016.42","",NA,"drag",160,"N",0,0,0,"No known compromise","NEON.DOC.014045vG","lnagel@field-ops.org","",NA
"4584","de89c59b-3442-4a58-8e8d-d04d7a02523c","TALL_006.tickPlot.tck","D08","TALL","TALL_006","distributed","evergreenForest",32.899144,-87.444571,"WGS84",20.3,108.6,0.3,"2016-10-17T17:15Z","TALL.2016.42","",NA,"drag and flag",160,"N",0,0,0,"No known compromise","NEON.DOC.014045vG","lnagel@field-ops.org","",NA
"4585","5c96d5aa-bd55-4987-b3c2-f14b7665fea5","TALL_003.tickPlot.tck","D08","TALL","TALL_003","distributed","mixedForest",32.894415,-87.416532,"WGS84",20.2,121.9,0.2,"2016-10-17T17:36Z","TALL.2016.42","TALL_003.20161017",NA,"drag and flag",160,"Y",0,0,19,"No known compromise","NEON.DOC.014045vG","khildebrand@field-ops.org","Collected in EtOH and moved to RNA",NA
"4586","291a8a37-c022-4b39-a58d-e67183badf34","TALL_002.tickPlot.tck","D08","TALL","TALL_002","distributed","mixedForest",32.920823,-87.428955,"WGS84",20.3,104,0.4,"2016-11-09T14:39Z","TALL.2016.45","",NA,"drag",160,"N",0,0,0,"No known compromise","NEON.DOC.014045vG","gpierce@field-ops.org",NA,NA
"4587","890e309b-8bca-41e7-a04d-626edb684ff4","TALL_008.tickPlot.tck","D08","TALL","TALL_008","distributed","deciduousForest",32.922874,-87.434097,"WGS84",20.2,127.5,0.2,"2016-11-09T15:41Z","TALL.2016.45","TALL_008.20161109",NA,"drag",160,"Y",0,1,0,"No known compromise","NEON.DOC.014045vG","gpierce@field-ops.org",NA,NA
"4588","82a50d3a-8dd8-4baa-8083-b1ab65329d3f","TALL_001.tickPlot.tck","D08","TALL","TALL_001","distributed","deciduousForest",32.97637,-87.432184,"WGS84",20.2,114.6,0.1,"2016-11-09T15:44Z","TALL.2016.45","",NA,"drag and flag",160,"N",0,0,0,"No known compromise","NEON.DOC.014045vG","spreer@field-ops.org",NA,NA
"4589","65b96a20-c7e7-49fb-b915-f98afc86feec","TALL_016.tickPlot.tck","D08","TALL","TALL_016","distributed","evergreenForest",32.971553,-87.415845,"WGS84",20.1,138.9,0.1,"2016-11-09T17:05Z","TALL.2016.45","",NA,"drag and flag",160,"N",0,0,0,"No known compromise","NEON.DOC.014045vG","spreer@field-ops.org",NA,NA
"4590","ddb04896-f2d8-49bd-93b7-f31cee59ca03","TALL_003.tickPlot.tck","D08","TALL","TALL_003","distributed","mixedForest",32.894415,-87.416532,"WGS84",20.2,121.9,0.2,"2016-11-09T18:12Z","TALL.2016.45","",NA,"drag and flag",160,"N",0,0,0,"No known compromise","NEON.DOC.014045vG","spreer@field-ops.org",NA,NA
"4591","ebeb57f2-4da0-43de-b8a0-130e963c666b","TALL_006.tickPlot.tck","D08","TALL","TALL_006","distributed","evergreenForest",32.899144,-87.444571,"WGS84",20.3,108.6,0.3,"2016-11-09T18:24Z","TALL.2016.45","",NA,"drag and flag",165,"N",0,0,0,"No known compromise","NEON.DOC.014045vG","pkulakowski@field-ops.org",NA,NA
